Ensembl Gene ID,Ensembl Transcript ID,Transcript Start,Transcript End,GC content,Chromosome Name
ENSG00000223711,ENST00000415451,195273419,195274285,45.16,3
ENSG00000244471,ENST00000418237,53063128,53073279,40.21,13
ENSG00000244471,ENST00000446689,53063128,53073440,40.21,13
ENSG00000204717,ENST00000429823,95461553,95472197,35.89,2
ENSG00000198384,ENST00000441562,53096767,53161041,39.13,13
ENSG00000198384,ENST00000427445,53063128,53161222,39.13,13
ENSG00000229089,ENST00000590226,95476791,95483546,36.06,2
ENSG00000229089,ENST00000432432,95479849,95523027,36.06,2
ENSG00000229089,ENST00000446135,95480775,95522914,36.06,2
ENSG00000261649,ENST00000567390,29087381,29093728,52.26,15
ENSG00000261649,ENST00000569815,29090107,29093821,52.26,15
ENSG00000259277,ENST00000560531,29262399,29269667,37.28,15
ENSG00000236844,ENST00000454858,195281428,195281901,48.10,3
ENSG00000250299,ENST00000509685,53191693,53211581,38.79,13
ENSG00000259299,ENST00000560524,29525877,29527341,43.07,15
ENSG00000236425,ENST00000420238,195288085,195288450,46.17,3
ENSG00000224769,ENST00000457750,195341818,195347104,56.04,3
ENSG00000259690,ENST00000558671,29665806,29669160,37.68,15
ENSG00000150276,ENST00000377951,53394632,53395153,46.36,13
ENSG00000229178,ENST00000423600,195382436,195384798,48.71,3
ENSG00000259814,ENST00000567616,29901880,29903416,42.49,15
ENSG00000215837,ENST00000457233,195384933,195393553,47.70,3
ENSG00000215837,ENST00000452844,195384936,195390980,47.70,3
ENSG00000215837,ENST00000429897,195384936,195415733,47.70,3
ENSG00000215837,ENST00000453324,195384944,195398662,47.70,3
ENSG00000215837,ENST00000445430,195384948,195413011,47.70,3
ENSG00000215837,ENST00000425425,195384964,195391159,47.70,3
ENSG00000215837,ENST00000455183,195384967,195412775,47.70,3
ENSG00000215837,ENST00000446521,195399478,195404938,47.70,3
ENSG00000215837,ENST00000539252,195384935,195399519,47.70,3
ENSG00000215837,ENST00000539717,195384938,195400708,47.70,3
ENSG00000215837,ENST00000414625,195384948,195413005,47.70,3
ENSG00000237092,ENST00000417989,53720674,53725943,41.84,13
ENSG00000259300,ENST00000560273,29904774,29906478,51.32,15
ENSG00000225510,ENST00000428983,53774116,53776547,67.85,13
ENSG00000256802,ENST00000536835,29967194,29971372,53.60,15
ENSG00000256802,ENST00000560994,29969417,29973161,53.60,15
ENSG00000261517,ENST00000569422,54389554,54450254,35.19,13
ENSG00000259644,ENST00000560740,30020390,30021735,40.12,15
ENSG00000234787,ENST00000427299,54698459,54706748,40.60,13
ENSG00000234787,ENST00000451744,54700997,54707001,40.60,13
ENSG00000234787,ENST00000423442,54689924,54707001,40.60,13
ENSG00000234664,ENST00000436882,30022917,30023189,51.65,15
ENSG00000259523,ENST00000557989,30114834,30116284,47.76,15
ENSG00000259749,ENST00000557911,30297408,30298633,36.70,15
ENSG00000136149,ENST00000484130,55014839,55015450,57.19,13
ENSG00000259848,ENST00000568768,95533231,95613086,43.02,2
ENSG00000259848,ENST00000582835,95534430,95613086,43.02,2
ENSG00000259848,ENST00000400783,95552606,95558501,43.02,2
ENSG00000259647,ENST00000561392,30297646,30338051,41.57,15
ENSG00000260174,ENST00000569699,30336658,30337499,65.56,15
ENSG00000229389,ENST00000421447,30345145,30365267,41.17,15
ENSG00000237055,ENST00000448024,95565311,95566406,41.42,2
ENSG00000228611,ENST00000430567,56573355,56574582,42.26,13
ENSG00000232128,ENST00000443036,95566735,95567347,38.83,2
ENSG00000233158,ENST00000452670,95578177,95578576,43.25,2
ENSG00000231331,ENST00000428055,95618906,95619338,54.04,2
ENSG00000262023,ENST00000585837,143738824,143751331,56.58,HG418_PATCH
ENSG00000262023,ENST00000571961,143739726,143751355,56.58,HG418_PATCH
ENSG00000262023,ENST00000592696,143739743,143747881,56.58,HG418_PATCH
ENSG00000262023,ENST00000585713,143747343,143751349,56.58,HG418_PATCH
ENSG00000262023,ENST00000589850,143747776,143763329,56.58,HG418_PATCH
ENSG00000262023,ENST00000589535,143757260,143763195,56.58,HG418_PATCH
ENSG00000262023,ENST00000591970,143757260,143763329,56.58,HG418_PATCH
ENSG00000262023,ENST00000592289,143761335,143763306,56.58,HG418_PATCH
ENSG00000262023,ENST00000585337,143761507,143763165,56.58,HG418_PATCH
ENSG00000232594,ENST00000454384,95626792,95627248,42.01,2
ENSG00000233105,ENST00000455643,95630218,95630581,50.00,2
ENSG00000224585,ENST00000429316,95637699,95637912,49.07,2
ENSG00000233447,ENST00000432787,95640289,95640583,44.75,2
ENSG00000235186,ENST00000415716,95657625,95660107,50.87,2
ENSG00000233850,ENST00000448734,95690938,95692454,64.01,2
ENSG00000231062,ENST00000442200,95717140,95718921,51.46,2
ENSG00000233757,ENST00000425953,95873283,95880597,41.34,2
ENSG00000233757,ENST00000444043,95880039,95881351,41.34,2
ENSG00000261792,ENST00000565702,30391029,30394296,54.59,15
ENSG00000235129,ENST00000429946,96034255,96034633,44.06,2
ENSG00000228319,ENST00000431223,56788507,56791076,37.04,13
ENSG00000248821,ENST00000512705,96079204,96080044,57.19,2
ENSG00000178081,ENST00000565158,30395923,30423430,39.90,15
ENSG00000178081,ENST00000566138,30395925,30406231,39.90,15
ENSG00000178081,ENST00000568274,30395926,30423413,39.90,15
ENSG00000178081,ENST00000568486,30395935,30423960,39.90,15
ENSG00000178081,ENST00000563895,30402505,30419988,39.90,15
ENSG00000178081,ENST00000341955,30406142,30423944,39.90,15
ENSG00000233275,ENST00000431026,96100507,96100861,45.07,2
ENSG00000227120,ENST00000442165,96101881,96102304,41.51,2
ENSG00000204705,ENST00000443682,96116058,96117248,36.94,2
ENSG00000204705,ENST00000377176,96111911,96122840,36.94,2
ENSG00000234903,ENST00000429100,96134611,96135526,38.65,2
ENSG00000144010,ENST00000432468,96142912,96148462,39.59,2
ENSG00000144010,ENST00000454263,96142715,96150479,39.59,2
ENSG00000230009,ENST00000442543,57778513,57778933,35.15,13
ENSG00000234421,ENST00000418448,57888873,57890043,45.86,13
ENSG00000262150,ENST00000574339,143751669,143763277,56.08,HG418_PATCH
ENSG00000262150,ENST00000573859,143751682,143763660,56.08,HG418_PATCH
ENSG00000262150,ENST00000571412,143761817,143764085,56.08,HG418_PATCH
ENSG00000262150,ENST00000575167,143761818,143763131,56.08,HG418_PATCH
ENSG00000260897,ENST00000563586,30443075,30445612,57.68,15
ENSG00000225352,ENST00000457065,57965305,57965652,37.07,13
ENSG00000261747,ENST00000567334,30446136,30446313,51.69,15
ENSG00000232954,ENST00000454780,58785825,58807251,32.31,13
ENSG00000259906,ENST00000563502,30462766,30471332,55.18,15
ENSG00000259906,ENST00000567770,30471079,30472146,55.18,15
ENSG00000262378,ENST00000572300,143781472,143786488,54.40,HG418_PATCH
ENSG00000262378,ENST00000571924,143781474,143784083,54.40,HG418_PATCH
ENSG00000262378,ENST00000574968,143781475,143784815,54.40,HG418_PATCH
ENSG00000262378,ENST00000570580,143781833,143785525,54.40,HG418_PATCH
ENSG00000262378,ENST00000574492,143782960,143784821,54.40,HG418_PATCH
ENSG00000225930,ENST00000562624,30488239,30504471,40.31,15
ENSG00000225930,ENST00000455163,30502611,30503009,40.31,15
ENSG00000214335,ENST00000435601,59102749,59105160,42.16,13
ENSG00000259993,ENST00000569415,30515220,30517767,67.43,15
ENSG00000223717,ENST00000425106,59325181,59326367,40.10,13
ENSG00000263070,ENST00000571869,30672556,30679190,38.09,15
ENSG00000214281,ENST00000398005,59584508,59584740,51.07,13
ENSG00000232647,ENST00000449146,59645596,59645937,52.05,13
ENSG00000215302,ENST00000399971,30762982,30776892,40.29,15
ENSG00000215302,ENST00000564702,30770024,30786210,40.29,15
ENSG00000215302,ENST00000568690,30771287,30773273,40.29,15
ENSG00000215302,ENST00000564861,30776747,30799826,40.29,15
ENSG00000263194,ENST00000575946,143808564,143818288,52.84,HG418_PATCH
ENSG00000263194,ENST00000573810,143809084,143818288,52.84,HG418_PATCH
ENSG00000263194,ENST00000571568,143815891,143818286,52.84,HG418_PATCH
ENSG00000227528,ENST00000435636,60586885,60618491,36.80,13
ENSG00000227528,ENST00000422052,60587437,60618491,36.80,13
ENSG00000227528,ENST00000432995,60587440,60618491,36.80,13
ENSG00000267435,ENST00000587231,143719957,143722009,56.79,HG418_PATCH
ENSG00000260784,ENST00000564693,30808282,30810070,53.21,15
ENSG00000223815,ENST00000428656,60718832,60727639,38.69,13
ENSG00000262916,ENST00000575150,143783613,143808334,44.32,HG418_PATCH
ENSG00000262232,ENST00000571173,143808644,143809051,74.75,HG418_PATCH
ENSG00000227336,ENST00000423739,60788486,60789080,37.14,13
ENSG00000260693,ENST00000562992,30832296,30838172,39.95,15
ENSG00000259890,ENST00000565767,30860025,30863292,54.56,15
ENSG00000238213,ENST00000448913,60848910,60850140,45.82,13
ENSG00000260128,ENST00000570221,30864941,30876769,40.00,15
ENSG00000260128,ENST00000561753,30864968,30892310,40.00,15
ENSG00000260128,ENST00000566793,30865088,30889187,40.00,15
ENSG00000260128,ENST00000569682,30865172,30892850,40.00,15
ENSG00000260128,ENST00000564187,30871488,30888941,40.00,15
ENSG00000260128,ENST00000399994,30875128,30892918,40.00,15
ENSG00000236608,ENST00000448133,61211022,61212231,47.44,13
ENSG00000225249,ENST00000413402,61259333,61268202,36.85,13
ENSG00000225249,ENST00000455894,61259333,61268662,36.85,13
ENSG00000227510,ENST00000414201,61491176,61492139,36.83,13
ENSG00000234033,ENST00000427086,62379283,62379809,38.71,13
ENSG00000229578,ENST00000432697,62578226,62603681,33.60,13
ENSG00000230142,ENST00000455977,62798230,62824080,34.43,13
ENSG00000227611,ENST00000422527,62895438,62896531,36.20,13
ENSG00000247728,ENST00000501830,30909201,30917976,41.21,15
ENSG00000229307,ENST00000431656,62897790,62902966,33.67,13
ENSG00000103832,ENST00000527159,31083776,31094062,53.01,15
ENSG00000242086,ENST00000431767,195415518,195438541,48.13,3
ENSG00000242086,ENST00000420851,195415610,195438560,48.13,3
ENSG00000242086,ENST00000451228,195416246,195438746,48.13,3
ENSG00000242086,ENST00000451982,195423293,195428455,48.13,3
ENSG00000242086,ENST00000438608,195426019,195438552,48.13,3
ENSG00000242086,ENST00000445707,195427192,195438745,48.13,3
ENSG00000242086,ENST00000432194,195428510,195449395,48.13,3
ENSG00000242086,ENST00000451216,195435001,195435680,48.13,3
ENSG00000242086,ENST00000420459,195435002,195438746,48.13,3
ENSG00000242086,ENST00000424730,195435005,195438552,48.13,3
ENSG00000242086,ENST00000417704,195435018,195438746,48.13,3
ENSG00000242086,ENST00000432601,195435474,195438746,48.13,3
ENSG00000242086,ENST00000455807,195435533,195451630,48.13,3
ENSG00000232105,ENST00000443577,62902121,62902517,46.85,13
ENSG00000228669,ENST00000448411,63246418,63306313,33.20,13
ENSG00000228669,ENST00000438352,63305993,63306492,33.20,13
ENSG00000259845,ENST00000570209,31107474,31136356,43.46,15
ENSG00000227564,ENST00000439454,63757234,63801189,34.83,13
ENSG00000231061,ENST00000451570,64241815,64312151,34.01,13
ENSG00000231061,ENST00000444536,64241814,64291151,34.01,13
ENSG00000215430,ENST00000400303,64316498,64316945,47.54,13
ENSG00000260382,ENST00000561684,31174470,31175434,50.36,15
ENSG00000261628,ENST00000565492,31191683,31192530,33.61,15
ENSG00000238162,ENST00000425635,96151289,96151553,44.91,2
ENSG00000237378,ENST00000418943,64322132,64325213,39.07,13
ENSG00000259720,ENST00000561299,31294216,31334505,41.51,15
ENSG00000259720,ENST00000558755,31318409,31328173,41.51,15
ENSG00000223917,ENST00000442127,96152228,96154375,39.53,2
ENSG00000213232,ENST00000393023,64385147,64385741,45.71,13
ENSG00000237308,ENST00000414112,96161770,96162279,43.73,2
ENSG00000259448,ENST00000559292,31508223,31511917,49.05,15
ENSG00000259448,ENST00000557928,31508224,31516648,49.05,15
ENSG00000224719,ENST00000421358,96168539,96170807,36.98,2
ENSG00000219926,ENST00000450029,64402902,64405985,38.98,13
ENSG00000226185,ENST00000427305,96180575,96185855,38.59,2
ENSG00000215432,ENST00000400311,64411166,64411589,45.52,13
ENSG00000259772,ENST00000560812,31514202,31521587,50.31,15
ENSG00000259772,ENST00000559853,31514979,31521608,50.31,15
ENSG00000259772,ENST00000559094,31514999,31523036,50.31,15
ENSG00000259772,ENST00000558388,31515040,31523041,50.31,15
ENSG00000259772,ENST00000558109,31515166,31521613,50.31,15
ENSG00000213283,ENST00000393279,96191093,96192968,64.07,2
ENSG00000236431,ENST00000445492,96201865,96202243,47.76,2
ENSG00000233037,ENST00000414271,96208480,96208978,43.89,2
ENSG00000168992,ENST00000448855,96212279,96213293,47.83,2
ENSG00000168992,ENST00000306515,96212287,96213315,47.83,2
ENSG00000237849,ENST00000431953,64549584,64550555,43.83,13
ENSG00000227674,ENST00000456627,64560504,64650144,33.68,13
ENSG00000232717,ENST00000443564,96240647,96246512,36.89,2
ENSG00000259179,ENST00000561405,31712331,31712865,50.28,15
ENSG00000223783,ENST00000444346,195563064,195581099,49.27,3
ENSG00000223783,ENST00000413586,195563205,195563916,49.27,3
ENSG00000223783,ENST00000429834,195563211,195587275,49.27,3
ENSG00000214269,ENST00000441282,65532229,65533528,51.08,13
ENSG00000259696,ENST00000559109,31745346,31746342,53.96,15
ENSG00000259358,ENST00000559530,32057946,32060404,37.29,15
ENSG00000230083,ENST00000441078,96256717,96256954,43.28,2
ENSG00000214266,ENST00000397973,65883987,65885085,57.96,13
ENSG00000236026,ENST00000447357,96272672,96272900,40.17,2
ENSG00000235836,ENST00000454055,195570857,195571467,42.39,3
ENSG00000260211,ENST00000568218,32605326,32607855,67.47,15
ENSG00000204699,ENST00000418934,96290961,96291984,36.94,2
ENSG00000204699,ENST00000377168,96285392,96296321,36.94,2
ENSG00000260642,ENST00000568289,32651739,32659985,55.47,15
ENSG00000261491,ENST00000564149,32677138,32679685,57.54,15
ENSG00000224614,ENST00000458180,195634947,195638128,67.54,3
ENSG00000236565,ENST00000455201,66362064,66362896,43.46,13
ENSG00000236565,ENST00000434355,66362064,66362255,43.46,13
ENSG00000215304,ENST00000562108,32691157,32727434,41.69,15
ENSG00000215304,ENST00000321578,32698805,32716878,41.69,15
ENSG00000226155,ENST00000448113,195638920,195640857,48.81,3
ENSG00000226155,ENST00000424819,195638965,195640135,48.81,3
ENSG00000234767,ENST00000437777,66440306,66452351,34.57,13
ENSG00000235959,ENST00000446969,96305929,96306352,41.51,2
ENSG00000235737,ENST00000452879,66843129,66844590,41.59,13
ENSG00000236750,ENST00000414800,96307382,96307728,45.53,2
ENSG00000234527,ENST00000430861,66878003,66897693,34.72,13
ENSG00000231443,ENST00000429866,195664114,195665610,41.42,3
ENSG00000228842,ENST00000419371,67433130,67489163,34.02,13
ENSG00000235584,ENST00000425887,96331832,96334010,48.83,2
ENSG00000261279,ENST00000564495,32698798,32726838,40.20,15
ENSG00000261279,ENST00000565174,32702759,32720517,40.20,15
ENSG00000261279,ENST00000565949,32702782,32727193,40.20,15
ENSG00000261279,ENST00000565207,32716709,32727085,40.20,15
ENSG00000260261,ENST00000570130,195676059,195679566,46.41,3
ENSG00000185485,ENST00000427149,195686619,195694391,48.24,3
ENSG00000185485,ENST00000427841,195686792,195717150,48.24,3
ENSG00000185485,ENST00000354559,195689975,195694766,48.24,3
ENSG00000185485,ENST00000440850,195690206,195717129,48.24,3
ENSG00000185485,ENST00000457601,195698124,195702773,48.24,3
ENSG00000185485,ENST00000413474,195706616,195717146,48.24,3
ENSG00000185485,ENST00000435731,195709164,195717176,48.24,3
ENSG00000185485,ENST00000427415,195712317,195717189,48.24,3
ENSG00000185485,ENST00000354937,195686658,195717187,48.24,3
ENSG00000185485,ENST00000545003,195701418,195717159,48.24,3
ENSG00000185485,ENST00000538515,195702607,195717162,48.24,3
ENSG00000225263,ENST00000434073,67551564,67559908,32.92,13
ENSG00000233840,ENST00000456459,67565018,67576139,36.05,13
ENSG00000214263,ENST00000433498,67840977,67841838,50.93,13
ENSG00000230040,ENST00000415120,67946519,67954108,33.82,13
ENSG00000261708,ENST00000566124,32728704,32731968,54.52,15
ENSG00000227969,ENST00000427761,68406008,68406959,43.38,13
ENSG00000261375,ENST00000564116,32781468,32783787,55.13,15
ENSG00000231667,ENST00000442229,68476487,68477374,47.52,13
ENSG00000254912,ENST00000528049,32786204,32792547,38.79,15
ENSG00000226537,ENST00000437705,68485219,68486080,49.88,13
ENSG00000223509,ENST00000561563,32814894,32825942,40.02,15
ENSG00000223509,ENST00000454486,32815227,32829127,40.02,15
ENSG00000223509,ENST00000567237,32818851,32820842,40.02,15
ENSG00000234765,ENST00000457883,68863811,68865412,37.70,13
ENSG00000237510,ENST00000471661,96455402,96463594,56.21,2
ENSG00000237510,ENST00000417140,96455413,96465916,56.21,2
ENSG00000237510,ENST00000428300,96455414,96465916,56.21,2
ENSG00000237510,ENST00000444924,96457968,96465914,56.21,2
ENSG00000237510,ENST00000458519,96459477,96465916,56.21,2
ENSG00000229910,ENST00000433537,68875737,68877434,40.11,13
ENSG00000261064,ENST00000564670,32828248,32879814,39.03,15
ENSG00000261064,ENST00000561999,32828915,32867844,39.03,15
ENSG00000236433,ENST00000435890,68905470,68905745,39.49,13
ENSG00000234038,ENST00000453952,32885854,32886380,61.86,15
ENSG00000230405,ENST00000435639,69208322,69208618,37.71,13
ENSG00000180987,ENST00000314558,32890499,32891012,47.28,15
ENSG00000244952,ENST00000500941,32905934,32907312,42.13,15
ENSG00000232931,ENST00000412393,96472866,96480524,39.66,2
ENSG00000232931,ENST00000448494,96472866,96481963,39.66,2
ENSG00000229824,ENST00000424532,69228704,69229182,45.30,13
ENSG00000241818,ENST00000486285,32948285,32961293,43.45,15
ENSG00000241818,ENST00000460684,32957903,32965266,43.45,15
ENSG00000231584,ENST00000427863,96679478,96687356,47.04,2
ENSG00000231584,ENST00000535464,96679478,96681130,47.04,2
ENSG00000232380,ENST00000411421,69559190,69560196,41.31,13
ENSG00000259721,ENST00000558441,33009471,33011208,69.74,15
ENSG00000259721,ENST00000560363,33010302,33011055,69.74,15
ENSG00000228873,ENST00000449242,96811341,96812751,61.16,2
ENSG00000204685,ENST00000446816,96874154,96908332,46.60,2
ENSG00000204685,ENST00000432267,96905451,96908359,46.60,2
ENSG00000225501,ENST00000457792,69675964,69676188,36.89,13
ENSG00000259392,ENST00000561418,33129182,33129527,46.53,15
ENSG00000237534,ENST00000433664,69796478,69866286,34.71,13
ENSG00000259686,ENST00000559135,33304320,33305269,46.11,15
ENSG00000230747,ENST00000421534,96973001,96987469,46.23,2
ENSG00000235221,ENST00000431686,69885465,69896233,32.34,13
ENSG00000163121,ENST00000310865,97163383,97171082,55.63,2
ENSG00000163121,ENST00000435380,97163383,97173846,55.63,2
ENSG00000163121,ENST00000444588,97163987,97166661,55.63,2
ENSG00000163121,ENST00000451794,97163385,97171023,55.63,2
ENSG00000215296,ENST00000529696,33527753,33534491,41.43,15
ENSG00000215296,ENST00000530020,33528794,33538098,41.43,15
ENSG00000215296,ENST00000530871,33534892,33539755,41.43,15
ENSG00000215296,ENST00000529623,33534921,33539822,41.43,15
ENSG00000215296,ENST00000528283,33535940,33537188,41.43,15
ENSG00000215296,ENST00000526835,33537176,33538038,41.43,15
ENSG00000231464,ENST00000411669,195723609,195725104,41.58,3
ENSG00000224640,ENST00000424058,69982348,69982867,49.62,13
ENSG00000228413,ENST00000429793,195771566,195772125,56.79,3
ENSG00000232314,ENST00000458195,70468233,70469217,40.20,13
